challenge,prediction,d12,d13,d23,d14,d24,d34
80,3,0.675932231440481,0.8339348067359317,0.10660516469347237,0.742193193521183,0.916003675032383,0.7363775278055517
81,3,0.514413436987992,0.4880289357944967,0.5750922659392272,0.9681384234671438,0.8474113404036716,0.6880906427751006
82,3,0.8930176453114254,0.74322442803777,0.7463762135098275,0.9738387770177002,0.9481561792518931,0.8990940627431664
83,3,0.010072604547195607,0.052526960132413314,0.04369864945551849,0.9673672050696842,0.9620147610938553,0.9629989395678433
84,3,0.10921077415835057,0.20069739972809775,0.02209538821967949,0.9892578691593326,1.0,0.9999942403630446
85,2,0.26322211452496147,0.9988332239718275,0.7875995295056181,0.2519036238445621,0.19803692276772178,0.9808214364871943
86,3,0.4081967578683574,0.619186756867617,0.6793840578461947,0.9848105845599162,0.9085747720548123,0.9767377663463265
87,3,0.2059758861810399,0.4444551161610506,0.4247519645523422,0.8710777951502833,0.9674183605991671,0.9612927144142952
88,2,0.02182774623809991,0.37965435210049514,0.3849817362462452,0.02433156616698018,0.02677950674561902,0.38158465195538405
89,3,0.6358210080808615,0.22842398339356496,0.36615747844705615,0.7383143244671292,0.4391238743917206,0.5899926421611081
90,0,0.8120378876627168,0.739421681495871,0.5775720073358018,0.7289269607052404,0.5694589146429022,0.37692480971002684
91,3,0.903703787376578,0.926374900686197,0.8438301425883299,0.9999860169542563,0.9970569621068425,0.9302112017475396
92,2,0.6725116055199556,0.9911646038249974,1.0,0.5737652434902724,0.6231743961671037,0.8026642645084666
93,3,0.5962491669572199,0.8487979695638372,0.7802831298246824,0.9790842671350308,0.9683837929392146,0.9998999856338554
94,3,0.4201173581343469,0.3898183043034289,0.40969310006479964,0.9638041262334116,0.9818235602476658,0.9700404991838308
95,0,0.838188180478842,0.876284346204574,0.043687457078016134,0.991278040020195,0.6399474600674834,0.6067089419069851
96,0,0.9443584273615865,0.9603254742791645,0.47234492244501847,0.9925556265432505,0.9099746221547628,0.3804963306193133
97,1,0.911345780751684,0.9309968414441965,0.9859083301456444,0.9229827998740956,0.9327659079426182,0.8775869694447116
98,3,0.48917843683765994,0.14449858892307188,0.6040615465407453,0.6992132075906499,0.7145106549671476,0.8193607584501394
99,3,0.7778240642883143,0.923498508370522,0.38740995749744966,0.8133783706396454,0.7618423649801492,0.9496791719201662
100,2,0.906813140803689,0.9712546211581115,0.9582402432407753,0.9025695454780798,0.9705299884830997,0.9338559577764521
101,1,1.0,0.28111409941944154,0.8322707154233537,0.6593644512483423,0.9330625282050687,0.8163063494031896
102,3,0.4453735376623159,0.4182586469135813,0.20063706586168129,0.7886826626646445,0.9041595325841832,0.9411964614962056
103,1,0.8395814396970627,0.4997751821878933,0.7352841322030379,0.7598422849753423,0.8725257018801883,0.21594303493518374
104,2,0.6935689063237899,0.8364688979504858,0.8601302839444429,0.427114938277415,0.894177241247561,0.9568153285954474
105,0,0.905490931308387,0.9018789733786627,0.517533462081758,0.9416332700104882,0.8129978154199827,0.8740642630925565
106,2,0.4718853556586273,0.9976425753358532,0.9805538382099649,0.5854344260234388,0.6818678742081319,0.9492139824479032
107,1,0.7582237044359545,0.6259464616606403,0.9942043405009746,0.7101754729642973,0.9916666749310039,0.9523818175783142
108,1,0.9706400145425339,0.4336608546526476,0.9227632145712557,0.8569659811726298,0.8944624280760232,0.6785026758210608
109,3,0.5563032355084614,0.6567545830402304,0.7576702769854501,0.8153210681096666,0.928560252018159,0.9428164694365415
110,1,0.9976269336700853,0.6500192469557159,0.9870787824048296,0.6784706558423137,0.9463173279217524,0.3906038890336804
111,2,0.9869433997336214,0.9799295045470404,1.0,0.9952341217609418,0.7997800306559072,1.0
112,2,0.5867156430755088,0.7352841322030379,0.8913609921121383,0.6531275860313186,0.20911592583134264,0.8406372585241271
113,3,0.6712108232187641,0.9201164376447872,0.788195639414579,0.9024038453239603,0.8391068396604979,0.9195502082801844
114,2,0.03470312948979848,1.0,0.9994065267604957,0.9908481659111312,0.9995079528571235,0.8284990953290594
115,3,0.725839240564554,0.7084693808295022,0.6013354865784911,0.7742453305094066,0.7818442534930342,0.8673498622082231
116,0,0.6320048666349487,0.8475318909518437,0.5703568191403385,0.7957628427974565,0.4068944510897601,0.6244213371494226
117,3,0.34587238395145925,0.22840072121848143,0.574099509834642,0.9785690733225144,0.8821092662877296,0.9256409153044517
118,3,0.25798613452231445,0.8292254687586424,0.8665546012236569,0.9599358306863696,0.961816790959546,0.9486156912788569
119,3,0.22973414387203517,0.19469856309631162,0.19700588135585162,0.7598358761746717,0.7658183007525734,0.8153831954342667
120,2,0.7935368212779215,0.8930176453114254,0.9615054544505138,0.6794632593613876,0.37950113832657695,0.9540718977803571
121,2,0.02793711875800542,0.9827111191824655,0.9821155452875203,0.9769362015746196,0.9760584783204976,0.6845767186212637
122,3,0.21486053355731316,0.650995704789795,0.7745704485200587,0.6036484723749354,0.8553511092637329,0.9703545133517714
123,1,0.9274732364759548,0.6496650863654914,0.9801368899716102,0.8471947222428562,0.9966288367385275,0.627332495578858
124,1,0.31694695213391744,0.19784282029454492,0.3152499745751455,0.37021857563875327,0.5885656978953867,0.14602592752715782
125,1,0.503779195009272,0.5391461557263217,0.9949824302674729,0.7267005768787032,0.9549600405187944,0.609135048218698
126,3,0.8477039531362538,0.8557947775251271,0.3701264022347749,0.7764387641775504,0.7922849422329263,0.93550594337597
127,3,0.09639372976858951,0.5796245657263133,0.5012492473628485,0.8773294846865614,0.9078227522704387,0.8895920201712721
128,3,0.7002356005065502,0.5645271250782411,0.7943554300825302,0.8300913799013405,0.6241728960455664,0.97841552015963
129,0,0.8505453546227442,0.8426828679161991,0.8075371600995382,0.8995766477094598,0.9157951691082967,0.7132080166455016
130,2,0.5155412709900506,0.9446558229057198,0.9778555437878993,0.7613996037936891,0.7383281058185632,0.9953790641764522
131,1,0.78410609056966,0.7315444534493785,0.9455990613159618,0.7069216224605297,0.8373354789432934,0.7274477068439853
132,0,0.8451941601872605,0.9604556383021964,0.7006484136033128,0.915046357918302,0.7415437917534677,0.28515474360008464
133,3,0.5068520973967909,0.7349430282774202,0.16665695771984113,0.8534701253888668,0.7650824922144345,0.8004731918574894
134,2,0.684381666458827,0.9889032877084237,0.9898855576532393,0.9011010674296916,0.7178320559328542,0.9846054819631638
135,1,0.9299449149573352,0.8668502315109157,0.9989405841694013,0.861766688373018,0.999461683172555,0.4953693024938186
136,1,0.9998446596947685,0.9930041305206709,0.9723226267558168,0.32570531764959887,0.9905829759846555,0.7570058222088902
137,0,0.290495684358004,0.4210021765623415,0.24007211335230327,0.3334226743119102,0.15515284266391038,0.2581521771322872
138,3,0.7652561343375943,0.6816312078787681,0.8700496537726844,0.9884805575900442,0.913168143944489,0.9957135007101409
139,0,0.7448033245199688,0.8707028786892244,0.7248678039121295,0.9112947441293202,0.8133783706396454,0.7925398303829054
140,3,0.3012646923022504,0.8724289274909771,0.6188861437424491,0.956121282438629,0.8970680731784311,1.0
141,3,0.17100193521261609,0.28713490653994167,0.44473552341964073,0.6593644512483423,0.7351615269755687,0.6195615621359435
142,2,0.5636482801397156,0.932420786725001,0.9999588021917856,0.8144229820469413,0.9165482577002985,0.9975072630963683
143,1,0.9696565605901997,0.8800853852220475,0.9940103198187585,0.8121538452460868,0.9246238233087859,0.9771911926215575
144,1,0.9706400145425339,0.8569659811726298,0.8944624280760232,0.5854344260234388,0.9016477580588238,0.8655602979723027
145,2,0.7582237044359545,0.6259464616606403,0.9942043405009746,0.7067002947336648,0.70459846547386,0.990497821570419
146,2,0.01600382933455735,0.4240623231699142,0.4197191109142657,0.05652898668648321,0.04316039373664393,0.3513136130776858
147,3,0.6340503217930993,0.6034520312201799,0.31832160340003446,0.8187151139178579,0.6974479164513514,0.8409072224467785
148,0,0.9944136217959738,0.9839321767681787,0.9902042994718333,0.9688707451940795,0.9607477434379946,0.9437376117908503
149,2,0.9390450994486572,0.9874716534987019,0.9235434447552412,0.7223666902620607,0.979455286619623,0.9966360694876755
150,0,0.894922458949126,0.997175543626322,0.9315447192201175,0.999110809716144,0.9685975028676256,0.8967263238581688
151,3,0.6363035563684827,0.5409858063389519,0.840606988985576,0.8928207860370951,0.5972209257706682,0.6321831874177068
152,0,0.9975178101267204,0.9994691210977087,0.475961146770026,0.999659696739142,0.9229640741350227,0.9876185434279461
153,0,0.8612704201981252,0.8484296364400774,0.1220575272658847,0.14174562341032637,0.8210984909994692,0.8195896200191424
154,0,0.6808840600455732,0.8357130357087779,0.4963435973939163,0.7658183007525734,0.18469223249210143,0.16990722074554265
155,1,0.7352841322030379,0.8302321035746736,0.8293344176286921,0.36733981695584883,0.843319338169837,0.644961915054311
156,0,0.9893983912796135,0.9928976153283376,0.7428710135181967,0.8471947222428562,0.6679728351257198,0.822692518249698
157,2,0.4211847617440798,0.7029361425986314,0.6504115924103058,0.5785445646946468,0.6477511030422003,0.7393522459222569
158,3,0.01582210282778551,0.014723586689021073,0.0013924583756493858,0.7976308948704433,0.8092383716852967,0.8056338379918038
159,3,0.027251139129758517,0.023520100832987056,0.007733977187062813,0.8008507669796294,0.8226762632611359,0.8342329290044763
160,2,0.9499226433721977,1.0,1.0,0.9962694243434611,1.0,0.9664280306306985
161,3,0.9060171509951204,0.6683387298914606,0.9253025082375361,0.9774569078286154,0.7513528647265333,0.9863908412567386
162,3,0.6274131794408734,0.7877756892713202,0.5017373236389057,0.8078956134596595,0.7600072983651422,0.8529029126926904
163,dont_know
164,3,0.5068520973967909,0.7349430282774202,0.16665695771984113,0.9207657245820036,0.8404880620711358,0.733210094244034
165,0,0.9415936838162603,0.8875415927306387,0.8300754791608984,0.9993716102542517,0.9317432038765595,0.8645919345468477
166,3,0.13296702703642527,0.9524360183322529,0.9301593207368488,0.9977125627532427,0.9907787812048142,0.9140904366411606
167,3,0.48285212824478585,0.3618475028377137,0.5852729104098693,0.5474825476528634,0.8419623682877548,0.6340503217930993
168,2,0.6546686539862396,0.9456728687448411,0.8906001483503361,0.7178320559328542,0.338189931021984,0.9713440066257342
169,1,0.7525883259989534,0.46423852335273896,0.860399633022896,0.7942838766735597,0.6752135012195822,0.5266714753637489
170,3,0.5709317725448643,0.3234112636289175,0.48814841832641565,0.8476193818874002,0.4494796356655575,0.7876450232023151
171,1,0.9740297565231716,0.9562913895692808,0.9880905947841996,0.8994583565052259,0.9290943572887456,0.6162721816626751
172,3,0.9681596483009939,0.9904733483953196,0.9963719511025623,0.9955551795636526,0.9970395827673908,0.9747112235097277
173,0,0.5500437689320476,0.7675626676245552,0.5974808773760895,0.9111291981678236,0.27212617925426186,0.6489925408733774
174,3,0.7043896972427273,0.280626645790663,0.4592111655972031,0.5454267466370912,0.7945782669133854,0.6195778611278298
175,3,0.12522577977453464,0.13479747643579632,0.047023644674986764,0.9915434162634293,0.9974567175001599,0.9999521997305068
176,3,0.4953034653546756,0.37184226228539374,0.8378793728763889,0.8705898795548933,0.9076203404763981,0.7476225038900466
177,2,0.44237725102139247,0.9124145013710737,0.66178112926217,0.5614891518268081,0.16048069481256633,0.6590892015357357
178,3,0.3528141953292473,0.3447302047583707,0.41507132751903475,0.6189027839364794,0.3449774857774647,0.9225406982626119
179,2,0.9706246758856015,0.9918331759187029,0.9673183966836013,0.9211492352784256,0.8764775884750672,0.9999918189563753
180,0,0.8641306214578984,0.8536505721448061,0.04179783114277824,0.8085380698699024,0.4737466191866959,0.4359635092917461
181,2,0.806442755288224,0.8092911550821058,0.7742521364724693,0.8292782345292384,0.631949298450427,0.8703254220946576
182,3,0.2059758861810399,0.22913385861916102,0.03243201480341851,0.7972773731339468,0.9863449658544987,0.9937726757698897
183,1,0.9912681690400851,0.9952484297928363,0.26063182135003515,0.05219403769155129,0.9879997734261475,0.9740073384073621
184,2,0.9992390618024345,1.0,0.9874013169095239,0.8884823855676873,0.8212051005958845,0.9737552893633906
185,1,0.9229251766775648,0.4106544436780837,0.8407096533493617,0.8329249748215488,0.8676561359866546,0.7945338073732477
186,0,0.8293730536614654,0.6562231022544585,0.291019868212648,0.53210852853063,0.35041834887393164,0.2799311669994431
187,3,0.06221842198277172,0.3208342148889144,0.30281653551503673,0.5647169254508175,0.5949618115422087,0.35410575335692906
188,1,0.9043616534898561,0.4080115216350674,0.9587604688781294,0.9534238154842625,0.995875633139543,0.9017727723183467
189,3,0.49143611437929546,0.6401984527672819,0.9053814757691538,0.6387070960867967,0.9434046228102048,0.7630157855312103
190,1,1.0,0.9670041246276351,0.9960271501591776,0.19658609535553428,0.9217940154677587,0.9291844794640683
191,3,0.8901758256946177,0.7629223297492576,0.8095993480289043,0.891901216635522,0.9212512465436773,0.9109666329009729
192,2,0.5329236171801943,0.8948138444875053,0.8848773349136114,0.7661844465478491,0.9239526144594048,0.9864036133866354
193,3,0.6598149078126017,0.8802484402588863,0.8029604457399012,0.9875746091623159,0.8941324064836157,0.9538415442326833
194,0,0.9985243699632188,1.0,0.994535328546899,0.9269403757394704,0.04734379402481392,0.7751724729078691
195,3,0.17312821897969077,0.3553282217019029,0.24515375039803444,0.42738778407444167,0.3132077596814493,0.44584602077850544
196,3,0.7965631962227062,0.7040501835949494,0.911345780751684,0.9991390952320119,1.0,0.997717000359172
197,3,0.6639963863758964,0.637293832190054,0.7715817310642992,0.9412974647285287,0.9208598579566476,0.7367073106366258
198,0,0.8600677868727031,0.8718780719841716,0.8348855315352013,0.7729247399769412,0.6270294052625013,0.721085107280324
199,0,0.6808840600455732,0.7990683084061719,0.26369303849549164,0.698278710173559,0.6162564526663883,0.46588796136100896
200,3,0.39918778978475333,0.3575057451864089,0.17461456922115248,0.6618272745035054,0.7773923465462957,0.7012269056230751
201,3,0.7728422346777524,0.6237618663370206,0.44787177519040977,0.6699130758162066,0.8774134944884183,0.9370420535784543
202,1,0.8018357257859732,0.5996971131140553,0.9912483311167715,0.7932643003056002,0.955485188879205,0.8983541844411693
203,3,0.8173483124393038,0.9270765946175995,0.9805132727746468,0.9781057044506156,0.9385110218489605,0.9741717406260544
204,3,0.5074469546253033,0.513093003200224,0.0020935345740098477,0.07288404302803297,0.5552888682041641,0.5625581145776677
205,3,0.8035842538826412,0.7566264391577856,0.8603201938033078,0.9500794880576497,0.8307274090773882,0.8923591522945558
206,3,0.6677738378720378,0.5048991065569115,0.7013005287381218,0.4582929712648476,0.8336567458126434,0.9226646401433715
207,1,0.9970519525405435,0.6458714123323496,0.825930163245693,0.8536531170190428,0.964206782900647,0.7662193340087193
208,0,0.7530729598652588,0.7169096700838637,0.7859336609042669,0.7933011186735215,0.6172534037304829,0.6670217539619191
209,0,0.40251909364686156,0.5292759386172922,0.12843627650283285,0.8539690559163395,0.45377682979559253,0.38409193639211525
210,2,0.742406961974734,0.8405972340167139,0.9999527594204478,0.9896657404886675,0.7081176982749298,1.0
211,3,0.50343125022997,0.9261935484614946,0.9747657998244993,0.9233099726358399,1.0,0.870338266436936
212,3,0.8197011493493255,0.8392262719106902,0.953326522567426,0.897033221300588,0.9346346513447132,0.9631553119727071
213,1,0.9999197894239757,0.7026006594360019,0.9660082951025085,0.8668314030535385,0.9722090312469612,0.5871121949717709
214,3,0.27929718362713574,0.5731102101975558,0.5944944520076103,0.9988243259976425,0.9653347098542815,0.9999693939653678
215,3,0.45725080776895544,0.920608099727055,0.812244264189521,0.8360003810590839,0.9036812753658645,0.9797124864157607
216,2,0.9704948024404428,0.9975098824536973,0.9997976849542637,0.9758466525109039,0.9888367922955388,0.9999507907373808
217,2,0.2687691800573244,0.9879134718823368,0.9966207736853282,0.2864533771750012,0.6362834778416285,0.8532166258047552
218,3,0.5364146019321053,0.6630009141447626,0.7491107963938877,0.8413482550961697,0.924796097354956,0.9927390933494374
219,2,0.29455683553518297,0.7283966991376662,0.8087293473838306,0.7328555077943515,0.7391542159656013,0.9568163471813734
220,2,0.911345780751684,0.9309968414441965,0.9859083301456444,0.5331100843732948,0.9697980368868941,0.9999574683714253
221,3,0.48917843683765994,0.10585711276735099,0.5736524838289379,0.9613298762596029,0.9437035859834675,0.9735439769847088
222,0,0.8302561437923899,0.9080310639490939,0.6499226159566841,0.6970284358774672,0.6819423339807753,0.33498181624533896
223,1,0.8896386134301717,0.5819141109834605,0.9366945185329201,0.16846583066870335,0.7966219678512295,0.5173633778245335
224,2,0.5329236171801943,0.8948138444875053,0.8848773349136114,0.7924081343015072,0.6842196378402302,0.8500943475885897
225,1,0.822692518249698,0.8471947222428562,0.9928976153283376,0.9045699326125147,0.8474852681837799,0.37258815720436456
226,2,0.6711147173428116,0.9210928884577962,0.8054311010834379,0.8781437638334524,0.611534152538162,0.896823296468136
227,3,0.7352841322030379,0.7742118481726137,0.9619257535959166,0.9807110332085347,1.0,0.9725412703808239
228,1,0.9328972442639931,0.35455178957686306,0.9968472414792076,0.661915670899738,0.9494128101700078,0.9970694788910682
229,3,0.35868529633784063,0.7524113994067062,0.8421371445970184,0.880455763778557,0.9633745203805294,0.9859222609552512
230,3,0.8001669421566747,0.8888161224446138,0.972409560031327,0.9377691699211593,0.9860040111921393,0.9817631471703376
231,1,0.9887312634399026,0.6173944639174513,0.9503860058851231,0.691789911329343,0.9992081789548529,0.9973503039650964
232,1,0.9536905007371351,0.8875996393834991,0.980693465529653,0.8797837824375374,0.9084353950837123,0.7990136703361974
233,3,0.6597572615480691,0.3889150218572529,0.9056353554874979,0.9739299464764943,0.9508163136710412,0.9960149397973581
234,2,0.6539175503214386,0.8379726539260438,0.3030484218074553,0.274625006344171,0.568809020004043,0.810850988332819
235,2,0.7612964069514053,0.7093602368813023,0.937300414768076,0.656761389468284,0.4360197825754437,0.8746765565417487
236,0,0.9603254742791645,0.9195212652057205,0.4190381692283912,0.9160623583758544,0.9981328935265483,0.8660396145633974
237,3,0.4561297532556269,0.5668355054678146,0.4133145679559769,0.9259535397349938,0.8884585662865452,0.8608246265317945
238,0,0.5962491669572199,0.8487979695638372,0.7802831298246824,0.8736530184863807,0.7433470918843181,0.6792786123837156
239,3,0.4201173581343469,0.3898183043034289,0.40969310006479964,0.9915190617155755,0.8566650403439813,0.9189357708147151
240,3,0.838188180478842,0.876284346204574,0.043687457078016134,0.9488441816351183,0.982559491275204,0.9998919227065655
241,3,0.5774130086370817,0.7975130884233088,0.5661298944961086,0.8517914684489728,0.8066356920998499,0.8854151035006694
242,3,0.822692518249698,0.6926589792911066,0.7414574446149933,0.8209463181872323,0.919114140173128,0.9017153649150438
243,1,0.7540624737716002,0.5860661444355663,0.7897599631957782,0.5508116789790495,0.8728787227107663,0.7015386404569286
244,3,0.8630396277499565,0.8660598052151253,0.5264546779864064,0.9632224110175032,0.9954008045534238,0.867367368749182
