challenge,prediction,d12,d13,d23,d14,d24,d34
100,0,0.9785710159467594,0.9965942314239836,0.9441153586842967,0.9911917555082406,0.9255384776608695,0.9636009930782133
101,3,0.9298849369349887,0.9171178277965303,0.9750723307396798,0.998583891624342,0.9995699835755691,0.9993184609920851
102,3,0.9804681247359204,0.9832842821538557,0.8990707760488887,0.9999384926758117,0.9771855942530877,0.9999006287912571
103,3,0.986326923963164,0.9404254845606174,0.9475731505371322,0.9999606093980556,1.0,0.9938002694450878
104,2,0.9043368073051085,0.9211671278886939,0.9218131071139369,0.9214104961286833,0.9062259921843144,0.9489087160393073
105,3,0.9434189393998945,0.9527094780380169,0.9268477520685955,0.9879239775552353,0.9408267582789827,0.9726968752211956
106,2,0.9669994187395056,0.9853971582264517,0.9877681205105252,0.9734130173168549,0.97934121459132,0.9922627224439229
107,3,0.9490741464955953,0.8699586139434119,0.9894053711231157,0.9999947955725563,0.9999989534629725,0.961848503957121
108,0,0.9762825798320233,0.9527413764397711,0.9674382372677669,0.9784215687323279,0.9585566744530831,0.9602341094814322
109,3,0.8923176328358485,0.884176188189848,0.9288328022205286,0.9973103731352526,0.9939861062860408,0.9979804083512506
110,2,0.8220122241121266,0.8774751225312507,0.9508289300232414,0.7974357610800187,0.7889403044752015,0.9368790153620363
111,2,0.9923244134426649,1.0,1.0,0.9955778341721478,0.9929857147587197,1.0
112,3,0.9082739989388738,0.9475731505371322,0.9493635930953159,0.998015441553437,0.9979911233051512,0.9995891691372244
113,3,0.9657132357489174,0.9900045032865353,0.9594410852111689,0.9992810310508159,0.9999962097872902,0.9927684394683483
114,3,0.8691596070909211,0.970997083468604,0.9583060868869936,0.9912809015824121,0.9937185159338573,0.9916009100165927
115,3,0.9454110328169567,0.9870037388097177,0.9753472581564621,0.9866938519119911,0.9791435252183102,0.9829825407258775
116,1,0.9940735416616481,0.9973321040890718,0.9998864020512999,0.9998504700021169,0.9988692465950917,0.9933738864092065
117,3,0.9087814601611333,0.9680981172162775,0.9295160533885654,0.9999604569207323,1.0,1.0
118,0,0.9790089462467021,0.9873867756900365,0.9216620772973936,0.9926262282567341,0.978276427716788,0.9879934340194209
119,2,0.9052852339367808,0.9254107898806987,0.9284460877971299,0.901218061994036,0.9244502963041354,0.9408795063047886
120,1,0.9893388594911389,0.8363356062962892,0.9932013781382912,0.9831030148681917,0.9797182538567385,0.9900453905068238
121,3,0.9727318053477102,0.954641351693298,0.923182855642617,0.9902070583071613,0.9990906936599151,0.9964720415893482
122,3,0.8986202650182196,0.7479628619382863,0.8563486861142648,0.9909201712552378,0.9960183021218615,0.9958820471368945
123,3,0.9548367357425943,0.9054536943217334,0.9797945933861613,0.9974049753683103,0.9989475657102438,0.9910857982630433
124,3,0.8854026976980399,0.9804558969439219,0.9948284872751186,0.9996141548391487,1.0,0.9947145231052497
125,0,1.0,1.0,0.9723534671719487,0.9983711530032124,0.9984516474760006,0.990291883568285
126,3,0.8748160984399778,0.8976041833477537,0.7703659952605819,0.9892854461354474,0.9910261269091298,0.9986813681993616
127,3,0.9862338671389124,0.9807879800549506,0.994542132301346,0.9982334307653411,1.0,1.0
128,3,0.8843754252127499,0.9578847594956762,0.9779888939727422,0.9939055869200475,0.9964134749989635,0.9695404316792304
129,3,0.9596371824038381,0.9302459367583595,0.9348206387755071,0.9840499854571815,0.9771893395651705,0.9553099123846801
130,2,0.9273942710677029,1.0,1.0,0.9976822039131432,0.9628578387703486,1.0
131,3,0.9809249706028702,0.9546068044806844,0.9251888936575258,0.9989770486173435,0.9974763164313509,0.991937974279194
132,3,0.9766951405968728,0.8674541456096823,0.9506323038404548,0.9918524395861514,0.9759361451137796,0.9756432490475274
133,2,0.9108240274977851,0.9363415479738582,0.8983010096999384,0.8933642968672866,0.9280248914583853,0.9239447532238875
134,3,0.9535576225826738,0.9865206977818102,0.9847915755671547,0.9977805342761136,1.0,0.9985983417178013
135,3,0.9467448060033817,0.9999969092360818,0.9997697879234373,1.0,1.0,0.9979736716273268
136,2,0.9932462810102419,0.9927906376845488,0.9906250165572235,0.9141508754758267,0.9882835255940065,0.9996801365414173
137,1,0.9631120508246295,0.9790850382762541,0.9772807084980143,0.9668804893875844,0.9857279972321458,0.9689842056312095
138,3,1.0,0.9557086975417862,0.9142691690206177,1.0,0.9999810457124892,0.9999260605968223
139,3,0.9621665646977922,0.9821185160694863,0.9271402795304493,0.9770982975855319,0.9756945410921827,0.9883264437573739
140,3,0.9586925904039714,0.999577647787357,0.9639140433782984,0.9866500653986153,0.9995117800602995,1.0
141,3,0.5297947691905514,0.9307317679179834,0.933384170099336,0.998583891624342,0.991787216476105,1.0
142,0,1.0,1.0,1.0,1.0,1.0,1.0
143,3,0.8240267263421903,0.9858816608715769,0.9735396427245204,0.9962980083816162,0.9925704012794929,0.9885986094639708
144,3,0.9762825798320233,0.9784215687323279,0.9585566744530831,0.9734130173168549,0.9834082084547819,0.9781812914295516
145,3,0.9490741464955953,0.8699586139434119,0.9894053711231157,0.9720969095047348,0.9597672507387711,0.9958471044932654
146,2,0.9319528579657943,0.9810863013376007,0.9827517045905284,0.9067047637256215,0.9590170230379844,0.9816330222503147
147,3,0.8504758475904813,0.9282569145584567,0.9475892984593617,0.9718568257624578,0.9826059550385431,0.9822216201729198
148,3,0.9462169626500901,0.9034282109445277,0.8038505436309236,0.9913701393424659,0.995593882242135,0.9951991496293335
149,3,0.9727466253637179,0.9397588575794845,0.8428798356671925,0.9811146075765698,0.9927198707275784,0.9996155741943544
150,3,0.99404818773774,0.9890382195713369,0.9933376739973406,0.999347929413094,0.9999784306204154,0.9893713166574375
151,2,0.973120285337643,0.9915740462019088,0.9975567612734101,0.9842658181524655,0.9688211002340155,0.9810586826929486
152,3,0.9470818839601542,0.9673527176894886,0.9614905289145232,0.9955528436047992,0.9952145615257698,0.9991249397691305
153,0,0.9866505120170772,1.0,0.947243029768559,0.984445843196457,0.9578848263699564,1.0
154,3,0.8958257082016288,0.9607614919639393,0.925245024793572,0.9244502963041354,0.9707994059731342,0.9808128777993301
155,3,0.9475731505371322,0.9815069705287556,0.9981962774883589,0.9938818135935723,0.9999455308550919,0.9997443456188599
156,3,0.904886430503159,0.9674080146480224,0.9809637389267267,0.9974049753683103,0.9988664788424113,0.95284096813181
157,2,0.9321190089228174,0.9786092351643315,0.98258561014833,0.9400760275397064,0.8534047067218998,0.9939617300016791
158,3,0.7416955856533869,0.7204543615581822,0.6998408734713224,0.9798854735185426,0.9690079143449998,0.9729469256352851
159,3,0.8518939459352566,0.8410318269926362,0.8355132923529203,0.9673466006595317,0.9746886359131139,0.9736709032480588
160,2,0.9999992206258954,1.0,1.0,0.9957315442242108,1.0,1.0
161,3,0.9024422100608085,0.9577610654444921,0.9389534596679009,0.9753175829660838,0.9816907637801968,0.9969421260234893
162,3,0.9840368394435863,0.9641847072316881,0.972271638120292,0.9972551989067577,0.9962685018181614,0.9997233012137043
163,dont_know
164,3,0.9108240274977851,0.9363415479738582,0.8983010096999384,0.945374171435531,0.9548548208008505,0.9495823358255282
165,3,0.7748115980936952,0.8468042278197441,0.6989820997487606,0.9997678515990257,1.0,0.9914279402022657
166,3,0.8833292603285205,0.9865317544843967,0.9861611412105491,1.0,0.994105365230696,0.9961246885678738
167,1,0.9706491809212895,0.9386945709422735,0.9635322187272788,0.9259554804262844,0.9615326562979961,0.8504758475904813
168,3,0.9582016796691905,0.9703487187655273,0.9179544682598941,1.0,0.9989600938070142,0.999927373934629
169,2,0.9984794061953735,0.9987559962026352,1.0,0.9934829494109895,0.9987192713514239,0.9995742994625478
170,3,0.9815811011763077,0.9803165006013796,0.9809902697838009,0.9998760132077686,0.9980374707330504,0.998121627807656
171,2,0.5393019082094048,1.0,1.0,0.9970916823619534,1.0,0.9998239961906491
172,0,0.9977708296274606,0.999989849791659,0.9967436902267917,0.9971061385773013,1.0,0.9946433317310361
173,3,0.9438257285969348,0.9915942386418622,0.986251562202628,0.9901995152365822,0.9966522408789364,0.9916621675947174
174,3,0.8945199937106619,0.8828745509708734,0.8449929853580231,0.9655896158529521,0.999217524407355,0.9990364279711763
175,3,0.9688369868766993,0.9787992224967176,0.98448870404862,0.9928562013940203,0.9977510504828163,0.9994463032957334
176,3,0.9669568632468453,0.9247079022016966,0.9921199715891886,0.9966698804725208,0.9979443008376345,0.996769630780069
177,3,0.9107995719622307,1.0,0.950144508801354,0.9998140726329954,0.9978686481926214,1.0
178,3,0.9689716296272621,0.991383421935461,0.9974924679870343,0.9946649208412008,0.9999971476445838,1.0
179,1,0.9996083075605705,0.9984227626394828,1.0,0.9998898975578726,1.0,0.997159156959915
180,3,0.7903697126045393,0.6938647502496025,0.7766900240126164,0.8970727553817409,0.980897906920337,0.9766354196925662
181,2,0.9559071059789993,0.9857544016174016,0.9948757758393778,0.9712566787498265,0.9545196531010969,0.9972621977272192
182,3,0.5697833597445127,0.8029369634868628,0.6903663444048674,0.9941764912933785,0.9968205957921094,0.9980206058514816
183,3,0.8918872670908833,0.95290029762643,0.9339428325790853,0.9994528111731777,1.0,0.9990149868906923
184,3,0.970874039394227,0.9670341296296392,0.9120275865069188,0.999977074372488,1.0,1.0
185,3,0.942011484341203,0.9502599301297328,0.8224066745629287,0.959009069414518,0.9953303075891685,0.9933019990520179
186,3,0.9976487117001095,0.9714301366284828,0.9745840223623586,0.9863071686548835,0.9918087723310891,0.9996754897327015
187,3,0.8725516798832001,0.8542306835949055,0.7362301169592373,0.9981442004696528,0.9999977557936981,1.0
188,3,0.929080962866416,0.9814930994034495,0.9717322691541984,1.0,1.0,0.9964056279395239
189,2,0.9801404795192044,0.9998033380689956,1.0,0.9997864522238782,1.0,0.9841426049977223
190,3,0.9901896285776971,0.9859083310952163,0.9099696090066454,0.9996087056935153,0.9942681811054074,0.9976197185805165
191,0,0.8565600977682721,0.9422538453970533,0.9353830703872656,0.9207161753594661,0.9245984260362091,0.6737236273574748
192,2,0.9003403014194745,1.0,0.9990650126557737,0.9968974835035235,0.9988125508322236,0.998874673634124
193,3,0.9056821299194739,0.9559711151205184,0.8216512813471657,0.997163469291977,0.9995370614312814,0.9997478506330048
194,0,1.0,1.0,1.0,1.0,0.5394310764207018,1.0
195,3,0.8097451924779255,0.9834981268512725,0.9538829434118294,0.9999707237987421,0.9999865398454337,0.9967858481681549
196,3,0.9744632665519548,0.9603625481163611,0.9908368567748536,0.9999936208614542,1.0,0.9993242003527691
197,3,0.9789085699498828,0.9752947703419362,0.9982809067883262,0.996812745740364,0.9877252252934953,0.9971112242088179
198,3,0.9676305666837575,0.9634613741697093,0.992902294833294,0.9813769090760901,0.9958903323065195,0.9954852787792831
199,2,0.8958257082016288,0.9447349974642321,0.8979927933993928,0.8631357045239539,0.9409581939290105,0.9506076630443427
200,3,0.9647538013833664,0.9519174897012942,0.9922013657142489,0.9943660213773698,0.9895657917265465,0.996774734090091
201,3,0.9751773712144121,0.9977392538469395,0.998808528736177,1.0,1.0,1.0
202,3,0.9552103938435978,0.970474148007476,0.9700247102254765,0.9936320752348987,0.9849971859043437,0.9996975269998282
203,2,0.9694854092623193,0.9951057917926728,0.9942469203823444,1.0,0.9846487525833661,1.0
204,3,0.8386467368221393,0.8814789963902646,0.5467978666767743,0.8326583715276191,0.8377843783098351,0.893764145636705
205,3,0.9309164150379106,0.9087826325459462,0.8538675149967911,0.9920006409099814,0.9921676348437435,0.9979005497919915
206,1,0.9848237226023939,0.9211229029598745,0.9823113383041007,0.9772122038695047,0.997486387698421,0.9446839127742175
207,3,0.9613419885215848,0.9694656568301823,0.9875330929114858,0.9955322625939463,0.9998040890650667,0.9999969565160564
208,0,0.9937118275942783,0.9933959151898418,0.9423583365307753,0.9965094882147182,0.9851502948201365,0.9879954194444454
209,3,0.8785959430489401,0.8675508766229892,0.8192640505040194,0.9647536631111566,0.9759052853541845,0.9720455793916999
210,3,0.9746031083240942,0.9922626452141108,0.967267550863479,0.999756155714912,0.998166947819967,1.0
211,3,0.9675250881390084,0.9679751332672107,0.9220784784981227,0.9995096799113077,0.9999803481053156,0.9877448505718083
212,0,0.9872124679696723,0.9921260563923219,0.9590018197260488,0.9946970717942819,0.958899438315306,0.9493703140730121
213,3,0.9730551147441657,0.9788997809699348,0.9773067385409249,0.9931249695770805,0.9953634071095511,0.9832825345032875
214,3,0.8613476249326549,0.9461063624927407,0.9436261292710411,0.980563013130456,0.96051515002815,0.9889240435334531
215,2,0.7076655057402899,0.9938748573798241,0.9836610299267512,0.986296236239766,0.9820027912334643,0.9901302092697921
216,1,0.9999747274119102,0.9418593239932597,1.0,0.9982778307008124,0.9997452267684701,1.0
217,3,0.9252303131285027,1.0,0.9747466398231943,0.9998203097242611,0.9990909736427742,0.9999972375158562
218,2,0.9741237221835327,0.9728669685796427,0.9909089638388359,0.9756527894098658,0.9880718154271859,0.9938725305463395
219,3,0.9699943523691185,0.9813343099308451,0.9829161273313574,0.9975458714065927,0.9968868438723263,1.0
220,3,0.9908368567748536,0.9535280201402253,0.9787571118762196,0.9743726011282497,0.9982163312447946,0.9997025362717809
221,3,0.9500559642331542,0.9433934552742238,0.9515393766101741,0.9955704982732713,0.9814336389115231,0.993397497965098
222,0,0.933253180836511,0.9319164306464007,0.8099694447944437,0.9298793908208187,0.9233031089885952,0.9055506180011875
223,2,0.9904745546871578,0.9952583373032902,0.9995229942464977,0.972806105050318,0.9814541053147903,0.982319099181637
224,2,0.9003403014194745,1.0,0.9990650126557737,0.9983211002289344,1.0,0.9999901454982676
225,3,0.95284096813181,0.9974049753683103,0.9674080146480224,0.999240532580244,0.9985482002939197,1.0
226,1,1.0,0.9999999140637585,1.0,0.9705224624325848,0.996444830476193,0.9910873767626562
227,3,0.9475731505371322,0.9650212871515333,0.9839129918089541,1.0,1.0,1.0
228,3,0.8457828012127163,0.8125183704041526,0.8406136553483206,1.0,1.0,0.9821191688062585
229,3,0.9893188226524589,0.8951948719404609,0.9956941868841322,0.9990757443689633,1.0,0.9998463798516327
230,3,0.9307867704899515,0.9409643994837016,0.9770473711216467,0.9987178118835588,0.999649203732836,0.9925451301045376
231,3,0.9517726723068222,0.9461365504427993,0.941508082084138,0.9995429856806831,0.9991387047865391,1.0
232,3,0.9924069596971345,0.9407788350089458,0.9962275132491113,0.9953900796545445,0.9737122989074647,0.9972114157679495
233,3,0.8483213585227887,0.884368515858693,0.9896297831365777,0.9827122961461048,0.9959405772111566,0.9964231493586306
234,2,0.7287723618873899,0.7533225238049187,0.7293841418960758,0.6590987748608372,0.7137323426501889,0.7483822144033778
235,2,0.9649054241640361,0.9772571863204411,0.9692829536945657,0.9897624310515966,0.9413606950792258,0.9884007119748187
236,2,0.9494913245001099,0.9999887346525744,1.0,0.9981672606570192,0.9998826720503367,0.9999972413446097
237,3,0.6788232763902247,0.8926215499026906,0.8348240727919443,0.9923625286960308,0.9910306767960486,0.9838654001910239
238,2,1.0,1.0,1.0,0.9942805878807487,0.999766386618296,1.0
239,3,0.9422675203626091,0.9718394988237943,0.9081675093800275,0.9401582928978358,0.9971482250461134,0.9945339407034344
240,3,0.9861697317217526,0.843026505675284,1.0,0.9956072509351388,1.0,1.0
241,3,0.9396665268197814,0.9862840982749582,0.9969625989707785,0.9968201829442815,1.0,1.0
242,2,0.95284096813181,0.9912204960818182,0.9885167245304683,0.9971181826468759,0.9711009499181396,0.992193364726978
243,3,0.9784028731732427,0.9846381739659704,0.980147903467448,0.9687113600697118,0.998490103873874,0.9961408188102493
244,3,0.9893838765486931,0.953018267164469,0.9339583390697828,0.995373627005434,0.9941920765543866,0.9863360928352285
245,0,1.0,1.0,1.0,1.0,1.0,1.0
246,3,0.8904694041090078,0.861930944199616,0.9311535911863079,0.9830917619795111,0.9830650756527528,0.9712287289568708
247,3,0.7284345150967824,0.9293307774137791,0.9444666405711685,0.9863240841148787,0.9957450943920653,0.9851295202300007
248,3,0.7635802990595038,0.8307301423138562,0.8927899208584997,0.9788783124415082,0.9612451684593548,0.9907739425507196
249,3,0.9168932520761367,0.9060587440468558,0.8421152626283352,1.0,0.9998316786593057,1.0
250,1,0.9855506127331396,0.9862338671389124,0.9962946159807071,0.9711214849578246,0.9911786512259134,0.98877603261845
251,3,0.9892008439138903,0.9868853785796882,0.991498757228923,0.9888542545617309,0.9959536013087482,0.9929952029363212
252,3,0.9785710159467594,0.9925663419205559,0.9999481365233085,0.9987015920008548,0.999872847258028,0.9999788253277083
253,3,0.9535576225826738,0.9771887917109799,0.9969934895174949,0.999927373934629,0.9930831577724869,0.9941220601487131
254,3,0.5479831200832745,0.5192369549903133,0.5770591391051323,0.9644754625361097,0.9662729254277214,0.969612623720175
255,2,0.8765726643343922,0.9991143220495042,0.9909693397171226,0.9678484269266119,0.922614805129602,0.9861216372298469
256,3,0.972271638120292,0.9675159559860622,0.9819694961494679,0.9999531292499102,1.0,1.0
257,2,0.9658820283319572,0.9888654597232361,0.9970910967130793,0.9446013067377745,0.9985600980732652,0.9991409008005813
258,1,0.9623872290819289,0.9440906374032733,0.9849744045607063,0.9472873320162462,0.9577757422205997,0.9585561508313376
